open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,return,log_return,ema_20,ema_50,rsi_14,atr_14,volatility_20,signal
2026-03-31 19:55:00+00:00,67849.48,67887.13,67730.0,67838.8,51.91008,2026-03-31 19:59:59.999000+00:00,3520492.1905088,19015,24.49796,1661506.6359031,0,-0.00015725988721793094,-0.00015727225385052867,67836.85858292,67675.39600604308,51.754745552271295,158.70208878574377,0.0009278217300830201,0
2026-03-31 20:00:00+00:00,67838.79,67962.95,67831.7,67952.16,34.83263,2026-03-31 20:04:59.999000+00:00,2364797.6522169,13505,21.09002,1431803.0817172,0,0.0016710201241767475,0.0016696255234368307,67847.83967026095,67686.24949600219,57.08887840812419,156.7412253010478,0.0009898728753618173,1
2026-03-31 20:05:00+00:00,67952.17,68090.0,67941.83,68053.55,159.5666,2026-03-31 20:09:59.999000+00:00,10857632.8880295,14038,119.54043,8134102.4156949,0,0.0014920791333197236,0.0014909670892840482,67867.43113023609,67700.65343733544,61.21887419543296,156.1289949224014,0.0010278097056872835,1
2026-03-31 20:10:00+00:00,68053.55,68198.0,68044.72,68146.88,93.25724,2026-03-31 20:14:59.999000+00:00,6352759.9510468,15066,71.9566,4901347.5650749,0,0.001371420006744728,0.0013704804692295427,67894.04530830884,67718.15251822425,64.5966791594785,155.92549528508692,0.0010508161024466423,1
2026-03-31 20:15:00+00:00,68146.88,68167.44,68014.61,68022.34,150.83914,2026-03-31 20:19:59.999000+00:00,10264912.4049038,11823,62.82554,4274811.8021962,0,-0.001827523138256737,-0.0018291950960053456,67906.26385037466,67730.0814390782,57.41079815952395,155.70438847900942,0.0011282848531745833,1
2026-03-31 20:20:00+00:00,68022.34,68036.41,67939.3,68015.5,60.11512,2026-03-31 20:24:59.999000+00:00,4087794.686128,11773,25.12859,1708808.7026232,0,-0.00010055519995333384,-0.00010056025596639444,67916.66729319612,67741.27432382024,57.03552526405145,151.5190750162231,0.0011269413762183586,1
2026-03-31 20:25:00+00:00,68015.49,68015.49,67964.31,68003.0,11.60063,2026-03-31 20:29:59.999000+00:00,788664.0907954,5155,5.66291,384985.1894681,0,-0.00018378163800902847,-0.0001837985279236656,67924.88945574887,67751.5380758273,56.311112135048994,144.35271251506447,0.0011237666966833137,1
2026-03-31 20:30:00+00:00,68003.01,68017.0,67953.37,67965.15,20.82908,2026-03-31 20:34:59.999000+00:00,1415955.6092889,6863,8.27083,562276.006908,0,-0.0005565930914813721,-0.0005567480469168655,67928.7237932966,67759.91501403015,54.07161375517373,138.58680447827447,0.0011065539597871314,0
2026-03-31 20:35:00+00:00,67965.15,68124.0,67965.15,68091.4,25.02809,2026-03-31 20:39:59.999000+00:00,1703529.467442,10245,15.55858,1058861.9333899,0,0.0018575696515052975,0.0018558465025829655,67944.21676536358,67772.91442524466,59.81271841593612,140.03417558696958,0.00116280434457789,1
2026-03-31 20:40:00+00:00,68091.41,68091.8,68031.6,68044.0,21.10575,2026-03-31 20:44:59.999000+00:00,1436396.3871557,7452,7.80811,531384.883277,0,-0.0006961231521160904,-0.0006963655583404648,67953.71993056705,67783.54523209781,56.93514541238251,134.3317344736144,0.0011565590560255435,1
2026-03-31 20:45:00+00:00,68043.99,68217.6,68015.31,68167.25,45.93259,2026-03-31 20:49:59.999000+00:00,3128346.7282716,11938,30.6192,2085473.8502759,0,0.0018113279642584246,0.0018096894880082447,67974.0561276559,67798.5924778979,62.04797203994385,139.18589629692823,0.0011867933503128974,1
2026-03-31 20:50:00+00:00,68167.25,68216.0,68114.8,68209.22,29.43029,2026-03-31 20:54:59.999000+00:00,2006315.8312468,7201,14.85328,1012608.6151976,0,0.0006156915527617546,0.0006155020924797583,67996.45268692677,67814.69551798033,63.63141076032732,136.4726179900046,0.0011156641590213054,1
2026-03-31 20:55:00+00:00,68209.21,68267.27,68182.0,68265.53,40.52859,2026-03-31 20:59:59.999000+00:00,2765187.3537135,9030,27.51205,1877172.1857603,0,0.0008255482176748874,0.0008252076401742439,68022.07909769565,67832.37530158895,65.69917976166012,132.815288133576,0.0010900930946192641,1
2026-03-31 21:00:00+00:00,68265.53,68265.53,68017.48,68069.14,60.39957,2026-03-31 21:04:59.999000+00:00,4115695.4664631,12309,16.01253,1090590.7509828,0,-0.002876854541376872,-0.002881000641129543,68026.5610883913,67841.66019172272,54.138128424600055,141.0463389811779,0.0012952902351391858,0
2026-03-31 21:05:00+00:00,68069.14,68132.78,68016.0,68016.0,46.6089,2026-03-31 21:09:59.999000+00:00,3172936.0182836,11243,22.84965,1555589.676388,0,-0.000780676823594395,-0.0007809817104348979,68025.55527044927,67848.49704694928,51.49748208276334,139.31302905395083,0.0012912118366103073,0
2026-03-31 21:10:00+00:00,68016.01,68032.04,67962.05,68019.97,32.35104,2026-03-31 21:14:59.999000+00:00,2199951.6692638,9301,15.51899,1055304.2547703,0,5.8368619148430056e-05,5.836691576686177e-05,68025.0233399303,67855.22147648068,51.687075811152184,134.3613841215251,0.0012857969457351576,0
2026-03-31 21:15:00+00:00,68019.97,68033.83,67930.0,67951.97,45.88231,2026-03-31 21:19:59.999000+00:00,3118623.7445117,11795,22.51101,1530073.1405366,0,-0.0009997064097500008,-0.001000206449492584,68018.06587898455,67859.01553622654,48.210853133410936,132.18057096998774,0.001279019072516084,0
2026-03-31 21:20:00+00:00,67951.98,67977.72,67884.0,67947.95,38.51167,2026-03-31 21:24:59.999000+00:00,2616294.233614,11095,13.8043,937780.6454886,0,-5.9159432758248975e-05,-5.916118274651033e-05,68011.38817622412,67862.50316225688,48.005303517605846,129.4333873292744,0.0012689015375941508,0
2026-03-31 21:25:00+00:00,67947.94,68054.72,67947.94,68034.37,20.60615,2026-03-31 21:29:59.999000+00:00,1401640.1161492,7344,10.97839,746706.6243109,0,0.001271855883805184,0.0012710477602491572,68013.57692134564,67869.24303824682,52.67643604347233,127.81528823432616,0.0012757081873702228,0
2026-03-31 21:30:00+00:00,68034.37,68120.95,68030.55,68084.59,28.12117,2026-03-31 21:34:59.999000+00:00,1914584.2429462,8502,14.10815,960486.3224398,0,0.0007381563171673378,0.0007378840137864516,68020.34007169367,67877.6880171391,55.195459980464854,125.1427676461596,0.0012637698400389966,1
2026-03-31 21:35:00+00:00,68084.58,68118.0,68059.12,68097.58,31.90424,2026-03-31 21:39:59.999000+00:00,2172235.8610776,7612,15.4798,1053938.9166743,0,0.00019079207203875903,0.00019077387354609788,68027.6962553419,67886.31123215325,55.85009873670397,120.4097128142914,0.00126136606519542,1
2026-03-31 21:40:00+00:00,68097.58,68175.09,68097.57,68167.59,35.74984,2026-03-31 21:44:59.999000+00:00,2436183.3117868,14240,23.26623,1585411.7306968,0,0.0010280835236728958,0.001027555407740937,68041.01946911887,67897.34177206882,59.30148717391549,117.34616189898414,0.0012294544612237053,1
2026-03-31 21:45:00+00:00,68167.6,68214.2,68161.78,68214.2,20.53448,2026-03-31 21:49:59.999000+00:00,1399941.7092696,11207,13.44446,916581.7995379,0,0.0006837560195394055,0.0006835223648947239,68057.5128530123,67909.76758492886,61.46152961820528,112.70857890619943,0.0011961605300197778,1
2026-03-31 21:50:00+00:00,68214.19,68391.13,68190.0,68379.3,84.43652,2026-03-31 21:54:59.999000+00:00,5767399.9538934,23667,54.9024,3749952.2561205,0,0.002420317177362019,0.002417392927200656,68088.15924796351,67928.180620814,67.95027467084932,119.02439469861409,0.0012744158067808848,1
2026-03-31 21:55:00+00:00,68379.29,68410.3,68239.32,68277.99,49.37507,2026-03-31 21:59:59.999000+00:00,3373014.6126889,13524,27.36951,1869698.9395886,0,-0.001481588726412797,-0.0014826873642769815,68106.23836720508,67941.89863568405,61.14681233849613,122.7355093629985,0.0012479358005206096,1
2026-03-31 22:00:00+00:00,68278.0,68341.16,68177.88,68208.01,106.46734,2026-03-31 22:04:59.999000+00:00,7265890.6057444,18905,21.71018,1481667.4916461,0,-0.001024927652381269,-0.0010254532498912153,68115.93090366173,67952.33437546114,56.908234286001544,125.63154440849853,0.0012759997490561436,1
2026-03-31 22:05:00+00:00,68208.0,68261.75,68053.34,68101.79,52.12675,2026-03-31 22:09:59.999000+00:00,3553270.7968528,14069,14.9977,1022418.0271836,0,-0.0015572951036102456,-0.0015585089480030752,68114.58415093205,67958.19538034502,51.11630970060345,131.54429123646315,0.001330270201553334,0
2026-03-31 22:10:00+00:00,68101.8,68212.62,68101.79,68209.49,21.67861,2026-03-31 22:14:59.999000+00:00,1477403.9764896,10790,10.48153,714276.4842202,0,0.0015814562289773182,0.0015802070439228017,68123.62280322424,67968.05007131188,56.005533658961895,130.06469900528734,0.0013624942496646244,1
2026-03-31 22:15:00+00:00,68209.48,68262.04,68187.48,68226.0,66.88648,2026-03-31 22:19:59.999000+00:00,4562299.1408947,9424,47.11422,3213543.7225167,0,0.0002420484305043491,0.00024201914150913585,68133.37301244098,67978.16575478985,56.72015777738854,126.10007764776664,0.0013044781273649354,1
2026-03-31 22:20:00+00:00,68225.99,68289.74,68175.69,68192.14,39.89371,2026-03-31 22:24:59.999000+00:00,2722217.1218732,9966,19.17323,1308416.8223118,0,-0.0004962917362881791,-0.0004964149297935651,68138.96986839898,67986.55690166084,54.75574010365575,125.2393578157835,0.0012988159402955136,0
2026-03-31 22:25:00+00:00,68192.14,68192.14,68078.8,68121.0,62.45149,2026-03-31 22:29:59.999000+00:00,4254294.0268624,8308,15.99778,1090060.8709436,0,-0.0010432287357458048,-0.0010437732775974288,68137.25845236098,67991.82918002708,50.77674971008623,124.38940368608444,0.0012581718540152593,0
2026-03-31 22:30:00+00:00,68120.99,68120.99,67962.27,68042.03,67.16655,2026-03-31 22:34:59.999000+00:00,4570539.703274,13124,23.25696,1582426.0847545,0,-0.0011592607272353783,-0.0011599331897086946,68128.18907594566,67993.79783963386,46.71827368963354,126.8423034227924,0.0012725114583195265,0
2026-03-31 22:35:00+00:00,68042.04,68084.7,68032.81,68076.63,44.18055,2026-03-31 22:39:59.999000+00:00,3006677.7312629,6092,9.33241,635121.4591745,0,0.0005085092258418911,0.0005083799788391806,68123.27868776036,67997.04615964822,48.65468475387124,121.48856746402147,0.0012620187575414828,0
2026-03-31 22:40:00+00:00,68076.63,68243.06,68076.63,68184.21,43.32758,2026-03-31 22:44:59.999000+00:00,2952742.9049948,8042,26.15536,1782585.9167674,0,0.0015802779896714192,0.0015790306643167298,68129.08166987842,68004.3859180934,54.22509114905322,124.69866978801944,0.0011405688472991972,0
2026-03-31 22:45:00+00:00,68184.21,68192.88,68107.94,68174.49,57.93603,2026-03-31 22:49:59.999000+00:00,3949109.8882728,5200,45.91574,3130007.8056656,0,-0.00014255499917059655,-0.0001425651611002582,68133.40627274715,68011.05666640346,53.65866237542405,121.85876480316108,0.0011238790607563266,0
2026-03-31 22:50:00+00:00,68174.49,68216.43,68158.09,68174.37,61.60987,2026-03-31 22:54:59.999000+00:00,4201397.0381606,6935,9.37889,639619.0379572,0,-1.7601891852958573e-06,-1.7601907344306592e-06,68137.30758010456,68017.46111085822,53.6512112098961,117.32171017436362,0.0011241244998874184,0
2026-03-31 22:55:00+00:00,68174.37,68219.05,68144.45,68172.87,131.82723,2026-03-31 22:59:59.999000+00:00,8987652.4241134,6272,20.7712,1416263.0046018,0,-2.2002403542553672e-05,-2.2002645598985052e-05,68140.69447723747,68023.55557709908,53.55110810978284,114.27015944762378,0.0010939997182545919,0
2026-03-31 23:00:00+00:00,68173.59,68198.78,68090.2,68148.54,30.64934,2026-03-31 23:04:59.999000+00:00,2088301.8762907,9426,6.86653,467894.6067566,0,-0.0003568868378286405,-0.00035695053709221817,68141.44166988152,68028.45692701676,51.86088719308802,113.86371948707935,0.0010991930976498295,0
2026-03-31 23:05:00+00:00,68148.54,68276.28,68131.45,68249.09,41.54221,2026-03-31 23:09:59.999000+00:00,2833550.7082938,9519,19.42961,1325471.7210259,0,0.001475453472664423,0.0014743660606752107,68151.69389179756,68037.10920438865,57.790302845621554,116.07559666657382,0.0011110285184829972,1
2026-03-31 23:10:00+00:00,68249.09,68285.06,68201.05,68227.3,153.60428,2026-03-31 23:14:59.999000+00:00,10483153.8182359,8079,97.71284,6668268.7794183,0,-0.00031927165622269715,-0.000319322634268783,68158.89447353112,68044.56766696164,56.175496050694015,113.78519690467532,0.0011071282211592669,1
2026-03-31 23:15:00+00:00,68227.3,68371.1,68184.0,68348.57,165.77609,2026-03-31 23:19:59.999000+00:00,11326507.9137344,15422,90.50717,6183186.4416949,0,0.0017774409950270798,0.0017758632161109654,68176.95880938531,68056.4893270808,62.46210372638921,119.02196855434178,0.001168711804925999,1
2026-03-31 23:20:00+00:00,68348.56,68360.85,68244.52,68259.99,14.55171,2026-03-31 23:24:59.999000+00:00,993786.2431545,8179,8.23422,562280.4760472,0,-0.001296003705710369,-0.0012968442448193303,68184.8665418248,68064.46974562664,56.12851467911318,118.82968508617463,0.0011956626863565008,1
2026-03-31 23:25:00+00:00,68260.0,68299.99,68224.51,68274.46,27.29282,2026-03-31 23:29:59.999000+00:00,1862958.7641756,7426,19.69448,1344309.7905629,0,0.0002119836232030714,0.0002119611578496202,68193.3992521272,68072.70465756286,56.89738732107842,115.73327900859148,0.001187509767782556,1
2026-03-31 23:30:00+00:00,68274.45,68300.0,68231.93,68256.11,46.373,2026-03-31 23:34:59.999000+00:00,3165251.1690067,7417,11.82812,807484.5784621,0,-0.00026876814551157757,-0.0002688042701425101,68199.37170430557,68079.89702393295,55.56740937157845,112.32875907940688,0.0010484877621335465,1
2026-03-31 23:35:00+00:00,68256.11,68357.81,68256.11,68352.82,35.21031,2026-03-31 23:39:59.999000+00:00,2404728.9519553,7758,31.33254,2139773.8132715,0,0.0014168694934417747,0.0014158666809855449,68213.98582770504,68090.5998857395,60.77180644227476,111.56956200230618,0.0010462757074270613,1
2026-03-31 23:40:00+00:00,68352.82,68352.82,68310.0,68310.02,28.03095,2026-03-31 23:44:59.999000+00:00,1915148.8753463,4435,15.09693,1031462.3082674,0,-0.0006261629000823277,-0.0006263590219448103,68223.13193935218,68099.20459610266,57.55861786575015,106.65887900214196,0.001028251504433028,1
2026-03-31 23:45:00+00:00,68310.02,68310.02,68211.94,68229.68,17.78881,2026-03-31 23:49:59.999000+00:00,1213929.4550133,5721,7.52124,513226.0661554,0,-0.001176108570895007,-0.0011768007293358129,68223.7555641758,68104.32127860843,52.000655192685834,106.04610193056051,0.0009995306434045785,0
2026-03-31 23:50:00+00:00,68229.68,68330.76,68224.52,68285.48,29.89388,2026-03-31 23:54:59.999000+00:00,2041232.8261615,7243,17.99884,1229023.4183027,0,0.0008178259080213746,0.0008174916706330421,68229.63408187333,68111.42554219242,55.23392079948706,106.05995179266266,0.0009532451007443452,1
2026-03-31 23:55:00+00:00,68285.48,68315.88,68253.48,68284.48,20.27935,2026-03-31 23:59:59.999000+00:00,1384734.3234423,6813,13.22183,902828.3548103,0,-1.464440170884096e-05,-1.4644508939138548e-05,68234.8575026473,68118.21199151821,55.162207748897615,102.9413838074731,0.0009523374124736006,1
2026-04-01 00:00:00+00:00,68284.49,68284.49,68120.99,68197.33,53.0335,2026-04-01 00:04:59.999000+00:00,3616206.4663529,13496,24.25184,1653634.7979282,0,-0.0012762782992562505,-0.0012770934360395666,68231.28345477613,68121.3146585175,49.170519656162774,107.26699924979646,0.0009907904212003633,0
2026-04-01 00:05:00+00:00,68197.34,68218.34,68143.74,68171.64,15.85457,2026-04-01 00:09:59.999000+00:00,1081178.1774939,9404,8.19078,558536.413026,0,-0.0003767009646858943,-0.0003767719343177374,68225.60312574983,68123.28820132073,47.53154993542738,104.93364216052467,0.0009645647473612686,0
2026-04-01 00:10:00+00:00,68171.63,68171.63,68030.0,68046.0,56.01746,2026-04-01 00:14:59.999000+00:00,3813935.8963714,13001,12.08617,822770.8028833,0,-0.0018429951223118968,-0.0018446955273689987,68208.4980661546,68120.25729146502,40.433264686543886,107.55552486334429,0.0010197549426023507,0
2026-04-01 00:15:00+00:00,68046.0,68220.0,68046.0,68138.12,32.88605,2026-04-01 00:19:59.999000+00:00,2240930.5123746,11664,17.25331,1175589.0122441,0,0.0013537900831790406,0.0013528745355973883,68201.7953931875,68120.95778983895,46.71639098064227,112.30155880167685,0.0010585684714972427,0
2026-04-01 00:20:00+00:00,68138.12,68223.71,67934.82,67975.61,109.89417,2026-04-01 00:24:59.999000+00:00,7482628.1293237,14414,47.96951,3269617.2897975,0,-0.002385008567891145,-0.00238785723111777,68180.25392716964,68115.25787651194,38.91757599397191,124.91501888727133,0.0011252559872777397,0
2026-04-01 00:25:00+00:00,67975.61,68000.0,67913.97,68000.0,55.618,2026-04-01 00:29:59.999000+00:00,3779908.3047039,11850,28.69808,1950546.1393695,0,0.0003588051655585289,0.00035874081037863363,68163.08688648682,68110.73795978598,40.522406297216214,122.13751753818043,0.0011310608683815482,0
2026-04-01 00:30:00+00:00,68000.0,68030.4,67853.3,67931.45,40.05994,2026-04-01 00:34:59.999000+00:00,2720957.6919595,12080,16.00367,1086924.2671538,0,-0.0010080882352941911,-0.0010085966979848202,68141.02623063095,68103.70705940222,37.53732275712225,126.0634091425955,0.0011474370257901067,0
2026-04-01 00:35:00+00:00,67931.46,67996.92,67931.22,67979.61,16.22872,2026-04-01 00:39:59.999000+00:00,1103040.9116622,8518,9.67267,657431.2532971,0,0.0007089499782502173,0.0007086987919264015,68125.65325628514,68098.84050805312,40.8348682911169,121.75173706098134,0.0011641806650850288,0
2026-04-01 00:40:00+00:00,67979.62,68066.0,67979.62,68066.0,34.8867,2026-04-01 00:44:59.999000+00:00,2372626.5602416,6190,9.45733,643307.0771991,0,0.001270822236255853,0.0012700154251477636,68119.97199378179,68097.55264499222,46.310351439659286,119.22589869948263,0.0012045117533336853,0
2026-04-01 00:45:00+00:00,68066.0,68121.0,68034.39,68120.99,31.76695,2026-04-01 00:49:59.999000+00:00,2162417.3579727,7625,13.20886,899291.5955115,0,0.0008078923397878413,0.0008075661704328242,68120.06894675495,68098.47175695331,49.513220668401786,116.89619164951962,0.0011684354833853665,0
2026-04-01 00:50:00+00:00,68120.99,68343.77,68120.98,68293.43,71.13685,2026-04-01 00:54:59.999000+00:00,4855435.1303257,22362,49.00566,3344908.4062123,0,0.0025313783607665563,0.0025281798192392925,68136.57952325448,68106.11717824926,57.978790107323015,124.46003510312595,0.0013052737476561633,1
2026-04-01 00:55:00+00:00,68293.44,68330.75,68226.71,68330.75,25.4122,2026-04-01 00:59:59.999000+00:00,1735163.7918328,10694,16.85799,1151131.1255384,0,0.0005464654506297517,0.00054631619275909,68155.0719496112,68114.926308514,59.559258880886524,123.00146116718793,0.001247225669230259,1
2026-04-01 01:00:00+00:00,68330.76,68378.64,68227.05,68340.0,102.29666,2026-04-01 01:04:59.999000+00:00,6990059.3809916,22498,77.43346,5291328.076462,0,0.00013537097134164178,0.00013536180951852138,68172.68414488633,68123.75272778797,59.96121902606674,125.04349965524568,0.0012102051146749848,1
2026-04-01 01:05:00+00:00,68340.0,68340.0,68150.01,68262.23,30.60733,2026-04-01 01:09:59.999000+00:00,2088414.9768432,15975,13.29612,907225.5902969,0,-0.0011379865378987608,-0.0011386345362345506,68181.21232156381,68129.18320905119,55.01053920323669,129.6825353941571,0.00123855417728948,1
2026-04-01 01:10:00+00:00,68262.23,68308.95,68239.62,68265.74,37.34733,2026-04-01 01:14:59.999000+00:00,2549782.6004524,9690,12.51037,854099.4726885,0,5.141935738128822e-05,5.141803545144647e-05,68189.26257665297,68134.5383773237,55.190362319516815,125.3716400088603,0.0012370777018100765,1
2026-04-01 01:15:00+00:00,68265.74,68265.74,68059.91,68086.0,57.89653,2026-04-01 01:19:59.999000+00:00,3945874.9204322,15526,21.56362,1469586.3661252,0,-0.0026329458964335917,-0.002636418194735254,68179.42804554316,68132.6349115463,45.22231997391101,131.11866572251327,0.001322770612393584,0
2026-04-01 01:20:00+00:00,68086.01,68111.2,68030.0,68055.98,20.89131,2026-04-01 01:24:59.999000+00:00,1422070.8720935,6063,7.61532,518350.2952406,0,-0.00044091296301740357,-0.00044101019371911685,68167.67108882476,68129.6288365837,43.79944776215859,127.55304674233355,0.001320236585211923,0
2026-04-01 01:25:00+00:00,68055.99,68103.47,68045.88,68046.0,98.38189,2026-04-01 01:29:59.999000+00:00,6696594.0414041,8110,31.2274,2125252.207143,0,-0.0001466439833794908,-0.00014665473665970358,68156.08336607955,68126.34927436474,43.31155833611883,122.55568626073804,0.001299485214600462,0
2026-04-01 01:30:00+00:00,68046.0,68119.34,67912.03,67940.03,93.96378,2026-04-01 01:34:59.999000+00:00,6395361.2149518,13573,63.40257,4316080.3456142,0,-0.0015573288657673157,-0.0015585427628203655,68135.50685502436,68119.04263615435,38.41800170195126,128.6095658135423,0.0013163450479325345,0
2026-04-01 01:35:00+00:00,67940.04,67987.99,67785.62,67900.62,200.67834,2026-04-01 01:39:59.999000+00:00,13616781.1240198,21297,70.45638,4779968.7551297,0,-0.0005800703944346397,-0.0005802387003552245,68113.13667835538,68110.47704257967,36.75480682893964,133.87816825543285,0.0013170341644736978,0
2026-04-01 01:40:00+00:00,67900.62,67958.02,67850.0,67958.01,36.53638,2026-04-01 01:44:59.999000+00:00,2480810.6143901,9562,16.56705,1125029.7334779,0,0.000845205831699225,0.0008448488463868064,68098.3627089882,68104.49794287067,40.775702088919175,132.03115623718796,0.0013180875446483452,0
2026-04-01 01:45:00+00:00,67958.02,67962.24,67850.01,67869.86,59.82659,2026-04-01 01:49:59.999000+00:00,4061768.7796872,10031,24.91872,1691642.1890493,0,-0.0012971245037928236,-0.001297966497974943,68076.60054622742,68095.29645491496,36.89562071887778,130.61678793453243,0.001341366004814471,0
2026-04-01 01:50:00+00:00,67869.86,67948.82,67855.38,67863.5,157.28194,2026-04-01 01:54:59.999000+00:00,10676380.1200269,8160,82.05119,5568347.2514119,0,-9.370875378256205e-05,-9.371314472214491e-05,68056.30525611053,68086.20639785948,36.62482956024741,127.961303082066,0.0012859187410041012,0
2026-04-01 01:55:00+00:00,67863.51,67922.73,67760.33,67782.73,70.97309,2026-04-01 01:59:59.999000+00:00,4813993.1001368,11734,30.37212,2060480.0389036,0,-0.0011901832354653807,-0.0011908920660136802,68030.25046981429,68074.3053626493,33.28387064233661,130.42121000477516,0.0012565446003645216,0
2026-04-01 02:00:00+00:00,67782.74,67913.41,67782.37,67850.08,176.04724,2026-04-01 02:04:59.999000+00:00,11945645.9041073,10291,147.37256,10000420.8619437,0,0.0009936159254726462,0.000993122615915415,68013.09137745103,68065.51221117287,38.335193168148486,130.46540929014895,0.0011807434036194583,0
2026-04-01 02:05:00+00:00,67850.08,67903.48,67778.0,67840.0,118.59442,2026-04-01 02:09:59.999000+00:00,8046370.0591171,11540,46.93045,3183231.9489161,0,-0.0001485628314661369,-0.00014857386801667787,67996.60648436045,68056.66859504844,37.87301255522786,130.10930862656662,0.0011759944930834186,0
2026-04-01 02:10:00+00:00,67840.0,67864.6,67712.61,67847.24,218.1286,2026-04-01 02:14:59.999000+00:00,14790010.9791866,17140,175.66773,11911346.3879867,0,0.0001067216981132102,0.00010671600375792335,67982.38110489755,68048.4557089681,38.44703092653561,131.6722151532408,0.0011578210602354077,0
2026-04-01 02:15:00+00:00,67847.24,67911.21,67759.14,67894.0,39.53442,2026-04-01 02:19:59.999000+00:00,2681685.7398373,9055,12.28904,833760.1354632,0,0.0006891953158301156,0.0006889579298023982,67973.96385681207,68042.3986223419,42.16380232218217,133.12919978515268,0.0011571375301278727,0
2026-04-01 02:20:00+00:00,67894.0,67913.98,67833.28,67849.85,29.49543,2026-04-01 02:24:59.999000+00:00,2002129.4492106,7169,9.87265,670180.2204581,0,-0.0006502783751141106,-0.0006504898978007379,67962.14348949664,68034.84769597555,39.724761702107955,129.38425694335587,0.0011197764133049118,0
2026-04-01 02:25:00+00:00,67849.85,67849.85,67622.39,67639.41,77.81761,2026-04-01 02:29:59.999000+00:00,5268827.180884,17911,20.71416,1402146.6319526,0,-0.0031015543881084406,-0.0031063741763900496,67931.40696668744,68019.34033534906,30.629722176083547,136.38966716168804,0.0012729606022161125,0
2026-04-01 02:30:00+00:00,67639.42,67708.0,67578.75,67605.3,104.00864,2026-04-01 02:34:59.999000+00:00,7034697.4171321,12991,14.66014,992014.0972854,0,-0.0005042918026635368,-0.000504419000539682,67900.34916033626,68003.10345945302,29.45264300921413,135.87969093585318,0.0010766710126830258,0
2026-04-01 02:35:00+00:00,67605.29,67725.34,67589.62,67627.39,40.61186,2026-04-01 02:39:59.999000+00:00,2747822.9254545,10796,14.60035,987847.8023619,0,0.00032674952999234286,0.0003266961589903178,67874.35304982805,67988.369598298,31.294074184935866,135.86828444043516,0.0010664427856117362,0
2026-04-01 02:40:00+00:00,67627.39,67695.16,67627.39,67663.35,29.27242,2026-04-01 02:44:59.999000+00:00,1980602.4636048,5962,23.10855,1563465.4346836,0,0.0005317372147588539,0.0005315958926213481,67854.257521273,67975.62373169807,34.30046668212634,131.00412126611866,0.001082755880095182,0
2026-04-01 02:45:00+00:00,67663.35,67743.87,67629.27,67629.27,161.33073,2026-04-01 02:49:59.999000+00:00,10917098.8741746,12078,85.09486,5757101.9356477,0,-0.0005036700074708689,-0.0005037968918160965,67832.83013829462,67962.0412324158,32.83410452022062,129.83239831853814,0.001072226284071771,0
2026-04-01 02:50:00+00:00,67629.27,67670.21,67603.42,67654.36,24.38014,2026-04-01 02:54:59.999000+00:00,1649251.5917157,7946,12.58509,851369.6081025,0,0.00037099321048406075,0.0003709244095188828,67815.83298226655,67949.97530173282,35.03601487308771,125.32936986721458,0.0010826596949839212,0
2026-04-01 02:55:00+00:00,67654.36,67688.04,67603.42,67668.89,94.95761,2026-04-01 02:59:59.999000+00:00,6424019.5473501,7603,86.21882,5832863.9127538,0,0.00021476812433074421,0.00021474506495868293,67801.83841252688,67938.95234872369,36.33763198439566,122.42155773384178,0.000960735836391082,0
2026-04-01 03:00:00+00:00,67668.9,67802.66,67668.9,67794.98,30.06882,2026-04-01 03:04:59.999000+00:00,2037355.4887947,9167,19.08331,1293039.6859883,0,0.0018633377908223725,0.001861603930471916,67801.18523038147,67933.30637426394,46.37807169067895,123.23216075285337,0.001075153243321645,0
2026-04-01 03:05:00+00:00,67794.98,68106.59,67794.98,68070.01,48.33798,2026-04-01 03:09:59.999000+00:00,3284557.9538395,21094,38.53187,2618447.7419553,0,0.004056790045516623,0.0040485834602217875,67826.78758939276,67938.66730076338,60.87335385806395,136.68772069907817,0.0014350152764245302,1
2026-04-01 03:10:00+00:00,68070.0,68118.67,67990.0,67990.15,80.58353,2026-04-01 03:14:59.999000+00:00,5484633.8526551,12737,62.27608,4239261.5894759,0,-0.0011732038822970248,-0.0011738926247146278,67842.34591421249,67940.6862301452,56.12871394366557,136.1150263634296,0.0014152470867147388,1
2026-04-01 03:15:00+00:00,67990.16,68027.22,67953.11,67999.67,31.56666,2026-04-01 03:19:59.999000+00:00,2146708.8543119,8975,17.99693,1223961.9001126,0,0.00014002028234982866,0.00014001048042506218,67857.32916047797,67942.99931915912,56.563348935541995,131.68609590889895,0.0014078405833081095,1
2026-04-01 03:20:00+00:00,67999.66,68009.82,67950.33,67962.43,17.0022,2026-04-01 03:24:59.999000+00:00,1155810.70977,7452,9.01221,612653.2247572,0,-0.0005476497165354255,-0.0005477997314143404,67867.33876424197,67943.76130664308,54.297246508320086,126.52923191540654,0.0014021129754893274,0
2026-04-01 03:25:00+00:00,67962.44,67973.15,67931.22,67973.15,12.99589,2026-04-01 03:29:59.999000+00:00,883082.7541332,5268,6.22792,423160.5368265,0,0.00015773420697295926,0.0001577217682409264,67877.41602479035,67944.91380442178,54.857901842422486,120.48642963573415,0.0013683804319979402,0
